age,mx,qx,lx,dx,ex,sex,period,Country
3,0.000145,0.000145,99679.7,14.4,78.40,Female,2017-2019,Scotland
4,0.000036,0.000036,99665.3,3.5,77.41,Female,2017-2019,Scotland
5,0.000081,0.000081,99661.8,8.1,76.41,Female,2017-2019,Scotland
6,0.000113,0.000113,99653.6,11.3,75.42,Female,2017-2019,Scotland
7,0.000045,0.000045,99642.4,4.5,74.43,Female,2017-2019,Scotland
8,0.000056,0.000056,99637.9,5.6,73.43,Female,2017-2019,Scotland
9,0.000045,0.000045,99632.3,4.5,72.43,Female,2017-2019,Scotland
10,0.000079,0.000079,99627.8,7.9,71.44,Female,2017-2019,Scotland
11,0.000093,0.000093,99619.9,9.2,70.44,Female,2017-2019,Scotland
12,0.000095,0.000095,99610.6,9.5,69.45,Female,2017-2019,Scotland
13,0.000109,0.000109,99601.2,10.9,68.46,Female,2017-2019,Scotland
14,0.000186,0.000186,99590.3,18.5,67.46,Female,2017-2019,Scotland
15,0.000201,0.000201,99571.8,20.1,66.48,Female,2017-2019,Scotland
16,0.000138,0.000138,99551.7,13.7,65.49,Female,2017-2019,Scotland
17,0.000271,0.000271,99538.0,26.9,64.50,Female,2017-2019,Scotland
18,0.000353,0.000353,99511.1,35.1,63.52,Female,2017-2019,Scotland
19,0.000172,0.000172,99475.9,17.1,62.54,Female,2017-2019,Scotland
20,0.000262,0.000262,99458.9,26.1,61.55,Female,2017-2019,Scotland
21,0.000245,0.000245,99432.8,24.3,60.56,Female,2017-2019,Scotland
22,0.000286,0.000286,99408.5,28.5,59.58,Female,2017-2019,Scotland
23,0.000365,0.000365,99380.0,36.3,58.60,Female,2017-2019,Scotland
24,0.000274,0.000274,99343.7,27.3,57.62,Female,2017-2019,Scotland
25,0.000256,0.000256,99316.4,25.4,56.63,Female,2017-2019,Scotland
26,0.000309,0.000309,99291.0,30.7,55.65,Female,2017-2019,Scotland
27,0.000369,0.000369,99260.4,36.6,54.66,Female,2017-2019,Scotland
28,0.000418,0.000418,99223.8,41.5,53.68,Female,2017-2019,Scotland
29,0.000511,0.000511,99182.3,50.7,52.71,Female,2017-2019,Scotland
30,0.000435,0.000435,99131.6,43.1,51.73,Female,2017-2019,Scotland
31,0.000539,0.000539,99088.5,53.4,50.76,Female,2017-2019,Scotland
32,0.000591,0.000590,99035.2,58.5,49.78,Female,2017-2019,Scotland
33,0.000728,0.000728,98976.7,72.1,48.81,Female,2017-2019,Scotland
34,0.000731,0.000731,98904.7,72.3,47.85,Female,2017-2019,Scotland
35,0.000879,0.000879,98832.4,86.8,46.88,Female,2017-2019,Scotland
36,0.001161,0.001161,98745.5,114.6,45.92,Female,2017-2019,Scotland
37,0.001180,0.001179,98630.9,116.3,44.98,Female,2017-2019,Scotland
38,0.001087,0.001086,98514.7,107.0,44.03,Female,2017-2019,Scotland
39,0.001666,0.001665,98407.6,163.8,43.07,Female,2017-2019,Scotland
40,0.001496,0.001495,98243.8,146.9,42.15,Female,2017-2019,Scotland
41,0.001605,0.001604,98096.9,157.3,41.21,Female,2017-2019,Scotland
42,0.001673,0.001671,97939.6,163.7,40.27,Female,2017-2019,Scotland
43,0.001780,0.001778,97776.0,173.9,39.34,Female,2017-2019,Scotland
44,0.001907,0.001905,97602.1,185.9,38.41,Female,2017-2019,Scotland
45,0.001865,0.001863,97416.2,181.5,37.48,Female,2017-2019,Scotland
46,0.001951,0.001950,97234.7,189.6,36.55,Female,2017-2019,Scotland
47,0.002384,0.002381,97045.1,231.1,35.62,Female,2017-2019,Scotland
48,0.002275,0.002273,96814.0,220.0,34.71,Female,2017-2019,Scotland
49,0.002361,0.002358,96594.0,227.8,33.78,Female,2017-2019,Scotland
50,0.002759,0.002755,96366.2,265.5,32.86,Female,2017-2019,Scotland
51,0.003110,0.003106,96100.7,298.5,31.95,Female,2017-2019,Scotland
52,0.003246,0.003241,95802.3,310.5,31.05,Female,2017-2019,Scotland
53,0.003489,0.003483,95491.8,332.6,30.15,Female,2017-2019,Scotland
54,0.003889,0.003882,95159.2,369.4,29.25,Female,2017-2019,Scotland
55,0.003892,0.003884,94789.8,368.2,28.36,Female,2017-2019,Scotland
56,0.004577,0.004567,94421.6,431.2,27.47,Female,2017-2019,Scotland
57,0.004892,0.004880,93990.4,458.7,26.60,Female,2017-2019,Scotland
58,0.005109,0.005096,93531.7,476.6,25.72,Female,2017-2019,Scotland
59,0.006087,0.006068,93055.1,564.7,24.85,Female,2017-2019,Scotland
60,0.006383,0.006363,92490.4,588.5,24.00,Female,2017-2019,Scotland
61,0.007056,0.007031,91902.0,646.2,23.15,Female,2017-2019,Scotland
62,0.007680,0.007651,91255.8,698.2,22.31,Female,2017-2019,Scotland
63,0.008507,0.008471,90557.6,767.1,21.48,Female,2017-2019,Scotland
64,0.008955,0.008915,89790.5,800.5,20.66,Female,2017-2019,Scotland
65,0.010430,0.010376,88990.0,923.3,19.84,Female,2017-2019,Scotland
66,0.010855,0.010797,88066.7,950.8,19.04,Female,2017-2019,Scotland
67,0.011800,0.011731,87115.8,1022.0,18.25,Female,2017-2019,Scotland
68,0.012942,0.012858,86093.9,1107.0,17.46,Female,2017-2019,Scotland
69,0.014300,0.014198,84986.8,1206.7,16.68,Female,2017-2019,Scotland
70,0.015872,0.015747,83780.2,1319.3,15.91,Female,2017-2019,Scotland
71,0.016931,0.016789,82460.9,1384.4,15.16,Female,2017-2019,Scotland
72,0.019390,0.019203,81076.4,1556.9,14.41,Female,2017-2019,Scotland
73,0.021474,0.021246,79519.5,1689.4,13.68,Female,2017-2019,Scotland
74,0.023936,0.023653,77830.0,1840.9,12.97,Female,2017-2019,Scotland
75,0.027706,0.027327,75989.1,2076.6,12.27,Female,2017-2019,Scotland
76,0.030887,0.030417,73912.6,2248.2,11.60,Female,2017-2019,Scotland
77,0.035125,0.034519,71664.4,2473.8,10.95,Female,2017-2019,Scotland
78,0.039150,0.038398,69190.6,2656.8,10.32,Female,2017-2019,Scotland
79,0.041404,0.040564,66533.8,2698.9,9.71,Female,2017-2019,Scotland
80,0.045571,0.044556,63834.9,2844.2,9.10,Female,2017-2019,Scotland
81,0.055722,0.054212,60990.7,3306.4,8.50,Female,2017-2019,Scotland
82,0.060409,0.058638,57684.3,3382.5,7.96,Female,2017-2019,Scotland
83,0.065936,0.063831,54301.8,3466.2,7.43,Female,2017-2019,Scotland
84,0.077282,0.074407,50835.6,3782.5,6.90,Female,2017-2019,Scotland
85,0.084363,0.080948,47053.1,3808.9,6.42,Female,2017-2019,Scotland
86,0.100326,0.095534,43244.2,4131.3,5.94,Female,2017-2019,Scotland
87,0.110653,0.104852,39112.9,4101.1,5.51,Female,2017-2019,Scotland
88,0.128154,0.120436,35011.9,4216.7,5.10,Female,2017-2019,Scotland
89,0.141959,0.132550,30795.2,4081.9,4.73,Female,2017-2019,Scotland
90,0.159601,0.147806,26713.3,3948.4,4.37,Female,2017-2019,Scotland
91,0.180852,0.165854,22764.9,3775.7,4.04,Female,2017-2019,Scotland
92,0.200597,0.182311,18989.2,3462.0,3.75,Female,2017-2019,Scotland
93,0.217497,0.196165,15527.3,3045.9,3.47,Female,2017-2019,Scotland
94,0.247255,0.220051,12481.4,2746.5,3.20,Female,2017-2019,Scotland
95,0.282727,0.247710,9734.8,2411.4,2.96,Female,2017-2019,Scotland
96,0.295262,0.257279,7323.4,1884.2,2.77,Female,2017-2019,Scotland
97,0.329268,0.282723,5439.3,1537.8,2.56,Female,2017-2019,Scotland
98,0.361352,0.306055,3901.5,1194.1,2.37,Female,2017-2019,Scotland
99,0.398243,0.332112,2707.4,899.2,2.19,Female,2017-2019,Scotland
100,0.430925,0.354536,1808.2,641.1,2.03,Female,2017-2019,Scotland
0,0.003391,0.003385,100000.0,338.5,77.05,Male,2016-2018,Scotland
1,0.000245,0.000245,99661.5,24.4,76.31,Male,2016-2018,Scotland
2,0.000228,0.000228,99637.1,22.8,75.33,Male,2016-2018,Scotland
3,0.000068,0.000068,99614.4,6.8,74.34,Male,2016-2018,Scotland
4,0.000100,0.000100,99607.6,9.9,73.35,Male,2016-2018,Scotland
5,0.000065,0.000065,99597.7,6.5,72.36,Male,2016-2018,Scotland
6,0.000140,0.000140,99591.2,14.0,71.36,Male,2016-2018,Scotland
7,0.000097,0.000097,99577.2,9.7,70.37,Male,2016-2018,Scotland
8,0.000076,0.000076,99567.5,7.6,69.38,Male,2016-2018,Scotland
9,0.000022,0.000022,99559.9,2.2,68.38,Male,2016-2018,Scotland
10,0.000067,0.000067,99557.7,6.7,67.38,Male,2016-2018,Scotland
11,0.000046,0.000046,99551.1,4.5,66.39,Male,2016-2018,Scotland
12,0.000081,0.000081,99546.5,8.1,65.39,Male,2016-2018,Scotland
13,0.000165,0.000165,99538.4,16.4,64.40,Male,2016-2018,Scotland
14,0.000205,0.000205,99522.0,20.4,63.41,Male,2016-2018,Scotland
15,0.000157,0.000157,99501.6,15.6,62.42,Male,2016-2018,Scotland
16,0.000365,0.000365,99486.0,36.3,61.43,Male,2016-2018,Scotland
17,0.000431,0.000431,99449.7,42.9,60.45,Male,2016-2018,Scotland
18,0.000545,0.000545,99406.8,54.1,59.48,Male,2016-2018,Scotland
19,0.000659,0.000658,99352.6,65.4,58.51,Male,2016-2018,Scotland
20,0.000475,0.000475,99287.2,47.2,57.55,Male,2016-2018,Scotland
21,0.000653,0.000653,99240.1,64.8,56.58,Male,2016-2018,Scotland
22,0.000577,0.000576,99175.3,57.2,55.61,Male,2016-2018,Scotland
23,0.000714,0.000713,99118.1,70.7,54.64,Male,2016-2018,Scotland
24,0.000693,0.000693,99047.4,68.7,53.68,Male,2016-2018,Scotland
25,0.000956,0.000956,98978.8,94.6,52.72,Male,2016-2018,Scotland
26,0.000872,0.000872,98884.2,86.2,51.77,Male,2016-2018,Scotland
27,0.000902,0.000902,98798.0,89.1,50.81,Male,2016-2018,Scotland
28,0.001088,0.001088,98708.9,107.4,49.86,Male,2016-2018,Scotland
29,0.001255,0.001255,98601.5,123.7,48.91,Male,2016-2018,Scotland
30,0.001125,0.001124,98477.8,110.7,47.97,Male,2016-2018,Scotland
31,0.001289,0.001288,98367.1,126.7,47.03,Male,2016-2018,Scotland
32,0.001531,0.001529,98240.5,150.3,46.09,Male,2016-2018,Scotland
33,0.001360,0.001359,98090.2,133.3,45.16,Male,2016-2018,Scotland
34,0.001738,0.001736,97956.9,170.1,44.22,Male,2016-2018,Scotland
35,0.001562,0.001561,97786.8,152.6,43.29,Male,2016-2018,Scotland
36,0.001799,0.001798,97634.2,175.5,42.36,Male,2016-2018,Scotland
37,0.002151,0.002148,97458.7,209.4,41.44,Male,2016-2018,Scotland
38,0.001984,0.001982,97249.3,192.8,40.52,Male,2016-2018,Scotland
39,0.002358,0.002355,97056.6,228.6,39.60,Male,2016-2018,Scotland
40,0.002705,0.002701,96828.0,261.6,38.70,Male,2016-2018,Scotland
41,0.002964,0.002960,96566.4,285.8,37.80,Male,2016-2018,Scotland
42,0.003166,0.003161,96280.6,304.3,36.91,Male,2016-2018,Scotland
43,0.003102,0.003097,95976.2,297.2,36.03,Male,2016-2018,Scotland
44,0.003165,0.003160,95679.0,302.4,35.14,Male,2016-2018,Scotland
45,0.003684,0.003677,95376.7,350.7,34.25,Male,2016-2018,Scotland
46,0.003820,0.003813,95025.9,362.3,33.37,Male,2016-2018,Scotland
47,0.003743,0.003736,94663.7,353.6,32.50,Male,2016-2018,Scotland
48,0.004109,0.004101,94310.0,386.8,31.62,Male,2016-2018,Scotland
49,0.004309,0.004300,93923.3,403.9,30.74,Male,2016-2018,Scotland
50,0.004663,0.004652,93519.4,435.1,29.88,Male,2016-2018,Scotland
51,0.004332,0.004322,93084.3,402.3,29.01,Male,2016-2018,Scotland
52,0.005308,0.005294,92682.0,490.7,28.14,Male,2016-2018,Scotland
53,0.005167,0.005154,92191.3,475.2,27.28,Male,2016-2018,Scotland
54,0.005836,0.005819,91716.1,533.7,26.42,Male,2016-2018,Scotland
55,0.005753,0.005736,91182.4,523.0,25.57,Male,2016-2018,Scotland
56,0.006917,0.006893,90659.4,624.9,24.72,Male,2016-2018,Scotland
57,0.007249,0.007223,90034.5,650.3,23.89,Male,2016-2018,Scotland
58,0.007973,0.007941,89384.2,709.8,23.06,Male,2016-2018,Scotland
59,0.009018,0.008978,88674.3,796.1,22.24,Male,2016-2018,Scotland
60,0.009412,0.009368,87878.2,823.2,21.43,Male,2016-2018,Scotland
61,0.010742,0.010685,87055.0,930.2,20.63,Male,2016-2018,Scotland
62,0.011171,0.011109,86124.8,956.7,19.85,Male,2016-2018,Scotland
63,0.012474,0.012397,85168.1,1055.8,19.07,Male,2016-2018,Scotland
64,0.013064,0.012979,84112.3,1091.7,18.30,Male,2016-2018,Scotland
65,0.014776,0.014667,83020.6,1217.7,17.53,Male,2016-2018,Scotland
66,0.016972,0.016830,81802.9,1376.7,16.79,Male,2016-2018,Scotland
67,0.017434,0.017284,80426.2,1390.1,16.07,Male,2016-2018,Scotland
68,0.019339,0.019153,79036.2,1513.8,15.34,Male,2016-2018,Scotland
69,0.021288,0.021063,77522.4,1632.9,14.63,Male,2016-2018,Scotland
70,0.022804,0.022547,75889.5,1711.1,13.93,Male,2016-2018,Scotland
71,0.025125,0.024814,74178.4,1840.6,13.24,Male,2016-2018,Scotland
72,0.028199,0.027807,72337.7,2011.5,12.57,Male,2016-2018,Scotland
73,0.031204,0.030725,70326.3,2160.8,11.91,Male,2016-2018,Scotland
74,0.034863,0.034266,68165.5,2335.8,11.28,Male,2016-2018,Scotland
75,0.040013,0.039228,65829.7,2582.4,10.66,Male,2016-2018,Scotland
76,0.044455,0.043488,63247.3,2750.5,10.07,Male,2016-2018,Scotland
77,0.047382,0.046285,60496.8,2800.1,9.51,Male,2016-2018,Scotland
78,0.051769,0.050463,57696.7,2911.5,8.94,Male,2016-2018,Scotland
79,0.059709,0.057978,54785.2,3176.3,8.39,Male,2016-2018,Scotland
80,0.065474,0.063399,51608.8,3271.9,7.88,Male,2016-2018,Scotland
81,0.073245,0.070657,48336.9,3415.4,7.38,Male,2016-2018,Scotland
82,0.081188,0.078021,44921.6,3504.8,6.90,Male,2016-2018,Scotland
83,0.094072,0.089846,41416.7,3721.1,6.44,Male,2016-2018,Scotland
84,0.101405,0.096511,37695.6,3638.1,6.03,Male,2016-2018,Scotland
85,0.111488,0.105601,34057.5,3596.5,5.62,Male,2016-2018,Scotland
86,0.125632,0.118207,30461.0,3600.7,5.23,Male,2016-2018,Scotland
87,0.136613,0.127878,26860.3,3434.9,4.86,Male,2016-2018,Scotland
88,0.157880,0.146329,23425.5,3427.8,4.50,Male,2016-2018,Scotland
89,0.176730,0.162381,19997.7,3247.2,4.18,Male,2016-2018,Scotland
90,0.190559,0.173982,16750.4,2914.3,3.90,Male,2016-2018,Scotland
91,0.210138,0.190159,13836.2,2631.1,3.61,Male,2016-2018,Scotland
92,0.240455,0.214648,11205.1,2405.2,3.34,Male,2016-2018,Scotland
93,0.252863,0.224481,8799.9,1975.4,3.12,Male,2016-2018,Scotland
94,0.291107,0.254119,6824.5,1734.2,2.88,Male,2016-2018,Scotland
95,0.314807,0.271994,5090.3,1384.5,2.69,Male,2016-2018,Scotland
96,0.337599,0.288843,3705.8,1070.4,2.51,Male,2016-2018,Scotland
97,0.358529,0.304028,2635.4,801.2,2.33,Male,2016-2018,Scotland
98,0.417745,0.345566,1834.1,633.8,2.13,Male,2016-2018,Scotland
99,0.484950,0.390310,1200.3,468.5,1.99,Male,2016-2018,Scotland
100,0.511494,0.407323,731.8,298.1,1.94,Male,2016-2018,Scotland
0,0.003138,0.003133,100000.0,313.3,81.09,Female,2016-2018,Scotland
1,0.000223,0.000223,99686.7,22.3,80.34,Female,2016-2018,Scotland
2,0.000073,0.000073,99664.4,7.3,79.36,Female,2016-2018,Scotland
3,0.000155,0.000154,99657.1,15.4,78.36,Female,2016-2018,Scotland
4,0.000058,0.000058,99641.7,5.8,77.38,Female,2016-2018,Scotland
5,0.000125,0.000125,99635.9,12.5,76.38,Female,2016-2018,Scotland
6,0.000091,0.000091,99623.5,9.0,75.39,Female,2016-2018,Scotland
7,0.000022,0.000022,99614.4,2.2,74.40,Female,2016-2018,Scotland
8,0.000057,0.000056,99612.2,5.6,73.40,Female,2016-2018,Scotland
9,0.000068,0.000068,99606.6,6.8,72.40,Female,2016-2018,Scotland
10,0.000047,0.000047,99599.8,4.6,71.41,Female,2016-2018,Scotland
11,0.000096,0.000096,99595.1,9.5,70.41,Female,2016-2018,Scotland
12,0.000073,0.000073,99585.6,7.3,69.42,Female,2016-2018,Scotland
13,0.000149,0.000149,99578.3,14.9,68.42,Female,2016-2018,Scotland
14,0.000202,0.000202,99563.5,20.1,67.43,Female,2016-2018,Scotland
15,0.000188,0.000188,99543.3,18.7,66.45,Female,2016-2018,Scotland
16,0.000160,0.000160,99524.6,16.0,65.46,Female,2016-2018,Scotland
17,0.000239,0.000239,99508.6,23.8,64.47,Female,2016-2018,Scotland
18,0.000288,0.000288,99484.9,28.6,63.48,Female,2016-2018,Scotland
19,0.000219,0.000219,99456.2,21.8,62.50,Female,2016-2018,Scotland
20,0.000239,0.000239,99434.4,23.7,61.52,Female,2016-2018,Scotland
21,0.000270,0.000270,99410.7,26.8,60.53,Female,2016-2018,Scotland
22,0.000245,0.000245,99383.9,24.4,59.55,Female,2016-2018,Scotland
23,0.000366,0.000366,99359.5,36.4,58.56,Female,2016-2018,Scotland
24,0.000308,0.000308,99323.1,30.6,57.58,Female,2016-2018,Scotland
25,0.000241,0.000241,99292.5,23.9,56.60,Female,2016-2018,Scotland
26,0.000327,0.000327,99268.6,32.4,55.61,Female,2016-2018,Scotland
27,0.000368,0.000368,99236.1,36.5,54.63,Female,2016-2018,Scotland
28,0.000399,0.000398,99199.6,39.5,53.65,Female,2016-2018,Scotland
29,0.000428,0.000428,99160.1,42.4,52.67,Female,2016-2018,Scotland
30,0.000442,0.000442,99117.7,43.8,51.69,Female,2016-2018,Scotland
31,0.000594,0.000593,99073.9,58.8,50.72,Female,2016-2018,Scotland
32,0.000649,0.000649,99015.1,64.2,49.75,Female,2016-2018,Scotland
33,0.000762,0.000762,98950.9,75.4,48.78,Female,2016-2018,Scotland
34,0.000687,0.000687,98875.5,67.9,47.82,Female,2016-2018,Scotland
35,0.000998,0.000998,98807.5,98.6,46.85,Female,2016-2018,Scotland
36,0.001155,0.001154,98709.0,113.9,45.89,Female,2016-2018,Scotland
37,0.001110,0.001110,98595.0,109.4,44.95,Female,2016-2018,Scotland
38,0.001016,0.001015,98485.6,100.0,44.00,Female,2016-2018,Scotland
39,0.001551,0.001550,98385.7,152.5,43.04,Female,2016-2018,Scotland
40,0.001420,0.001419,98233.2,139.4,42.11,Female,2016-2018,Scotland
41,0.001491,0.001490,98093.8,146.1,41.17,Female,2016-2018,Scotland
42,0.001581,0.001580,97947.7,154.7,40.23,Female,2016-2018,Scotland
43,0.001782,0.001780,97792.9,174.1,39.29,Female,2016-2018,Scotland
44,0.001895,0.001893,97618.8,184.8,38.36,Female,2016-2018,Scotland
45,0.001892,0.001890,97434.0,184.2,37.43,Female,2016-2018,Scotland
46,0.001978,0.001976,97249.8,192.1,36.50,Female,2016-2018,Scotland
47,0.002241,0.002239,97057.7,217.3,35.57,Female,2016-2018,Scotland
48,0.002164,0.002161,96840.4,209.3,34.65,Female,2016-2018,Scotland
49,0.002427,0.002424,96631.1,234.2,33.72,Female,2016-2018,Scotland
50,0.002809,0.002806,96396.9,270.4,32.80,Female,2016-2018,Scotland
51,0.003121,0.003116,96126.5,299.6,31.90,Female,2016-2018,Scotland
52,0.003413,0.003407,95826.9,326.5,30.99,Female,2016-2018,Scotland
53,0.003396,0.003390,95500.4,323.7,30.10,Female,2016-2018,Scotland
54,0.003823,0.003815,95176.7,363.1,29.20,Female,2016-2018,Scotland
55,0.003957,0.003949,94813.5,374.4,28.31,Female,2016-2018,Scotland
56,0.004576,0.004566,94439.1,431.2,27.42,Female,2016-2018,Scotland
57,0.004869,0.004858,94007.9,456.6,26.54,Female,2016-2018,Scotland
58,0.005221,0.005207,93551.3,487.1,25.67,Female,2016-2018,Scotland
59,0.005885,0.005868,93064.2,546.1,24.80,Female,2016-2018,Scotland
60,0.006395,0.006375,92518.1,589.8,23.94,Female,2016-2018,Scotland
61,0.006806,0.006783,91928.3,623.5,23.10,Female,2016-2018,Scotland
62,0.007491,0.007463,91304.8,681.4,22.25,Female,2016-2018,Scotland
63,0.008888,0.008848,90623.3,801.9,21.41,Female,2016-2018,Scotland
64,0.009027,0.008986,89821.5,807.2,20.60,Female,2016-2018,Scotland
65,0.010214,0.010162,89014.3,904.6,19.78,Female,2016-2018,Scotland
66,0.010902,0.010843,88109.7,955.4,18.98,Female,2016-2018,Scotland
67,0.011756,0.011688,87154.4,1018.6,18.18,Female,2016-2018,Scotland
68,0.012639,0.012560,86135.8,1081.8,17.39,Female,2016-2018,Scotland
69,0.014020,0.013923,85053.9,1184.2,16.61,Female,2016-2018,Scotland
70,0.016627,0.016490,83869.7,1383.0,15.83,Female,2016-2018,Scotland
71,0.017506,0.017354,82486.8,1431.5,15.09,Female,2016-2018,Scotland
72,0.019686,0.019494,81055.3,1580.1,14.35,Female,2016-2018,Scotland
73,0.022171,0.021928,79475.2,1742.7,13.62,Female,2016-2018,Scotland
74,0.023908,0.023626,77732.5,1836.5,12.92,Female,2016-2018,Scotland
75,0.027632,0.027256,75896.0,2068.6,12.22,Female,2016-2018,Scotland
76,0.031475,0.030987,73827.4,2287.7,11.55,Female,2016-2018,Scotland
77,0.035693,0.035067,71539.7,2508.7,10.90,Female,2016-2018,Scotland
78,0.039533,0.038767,69031.0,2676.1,10.28,Female,2016-2018,Scotland
79,0.042072,0.041205,66354.9,2734.1,9.67,Female,2016-2018,Scotland
80,0.047142,0.046057,63620.7,2930.2,9.07,Female,2016-2018,Scotland
81,0.054214,0.052784,60690.6,3203.5,8.48,Female,2016-2018,Scotland
82,0.059779,0.058044,57487.1,3336.8,7.93,Female,2016-2018,Scotland
83,0.067425,0.065226,54150.3,3532.0,7.38,Female,2016-2018,Scotland
84,0.078202,0.075259,50618.3,3809.5,6.86,Female,2016-2018,Scotland
85,0.086982,0.083356,46808.9,3901.8,6.38,Female,2016-2018,Scotland
86,0.100467,0.095661,42907.0,4104.5,5.92,Female,2016-2018,Scotland
87,0.112589,0.106589,38802.5,4135.9,5.49,Female,2016-2018,Scotland
88,0.129208,0.121367,34666.6,4207.4,5.08,Female,2016-2018,Scotland
89,0.145226,0.135395,30459.2,4124.0,4.72,Female,2016-2018,Scotland
90,0.159603,0.147807,26335.2,3892.5,4.38,Female,2016-2018,Scotland
91,0.179260,0.164515,22442.6,3692.1,4.05,Female,2016-2018,Scotland
92,0.196515,0.178934,18750.5,3355.1,3.75,Female,2016-2018,Scotland
93,0.221828,0.199681,15395.4,3074.2,3.46,Female,2016-2018,Scotland
94,0.249054,0.221474,12321.2,2728.8,3.19,Female,2016-2018,Scotland
95,0.280943,0.246339,9592.4,2363.0,2.96,Female,2016-2018,Scotland
96,0.297590,0.259046,7229.4,1872.7,2.76,Female,2016-2018,Scotland
97,0.329087,0.282589,5356.7,1513.7,2.56,Female,2016-2018,Scotland
98,0.369293,0.311732,3842.9,1198.0,2.36,Female,2016-2018,Scotland
99,0.387687,0.324739,2645.0,858.9,2.21,Female,2016-2018,Scotland
100,0.433661,0.356386,1786,636.5,2.03,Female,2016-2018,Scotland
0,0.003513,0.003507,100000.0,350.7,77.02,Male,2015-2017,Scotland
1,0.000241,0.000241,99649.3,24.0,76.29,Male,2015-2017,Scotland
2,0.000250,0.000250,99625.3,24.9,75.31,Male,2015-2017,Scotland
3,0.000100,0.000100,99600.4,10.0,74.32,Male,2015-2017,Scotland
4,0.000120,0.000120,99590.4,11.9,73.33,Male,2015-2017,Scotland
5,0.000076,0.000076,99578.5,7.6,72.34,Male,2015-2017,Scotland
6,0.000119,0.000119,99570.9,11.9,71.35,Male,2015-2017,Scotland
7,0.000099,0.000099,99559.0,9.8,70.35,Male,2015-2017,Scotland
8,0.000077,0.000077,99549.2,7.7,69.36,Male,2015-2017,Scotland
9,0.000045,0.000045,99541.5,4.5,68.37,Male,2015-2017,Scotland
10,0.000069,0.000069,99537.0,6.8,67.37,Male,2015-2017,Scotland
11,0.000070,0.000070,99530.2,6.9,66.37,Male,2015-2017,Scotland
12,0.000071,0.000071,99523.3,7.1,65.38,Male,2015-2017,Scotland
13,0.000181,0.000181,99516.2,18.1,64.38,Male,2015-2017,Scotland
14,0.000133,0.000133,99498.1,13.3,63.40,Male,2015-2017,Scotland
15,0.000130,0.000130,99484.9,12.9,62.40,Male,2015-2017,Scotland
16,0.000319,0.000319,99471.9,31.7,61.41,Male,2015-2017,Scotland
17,0.000354,0.000354,99440.2,35.2,60.43,Male,2015-2017,Scotland
18,0.000554,0.000554,99405.0,55.0,59.45,Male,2015-2017,Scotland
19,0.000560,0.000560,99350.0,55.6,58.49,Male,2015-2017,Scotland
20,0.000423,0.000423,99294.4,42.0,57.52,Male,2015-2017,Scotland
21,0.000641,0.000641,99252.4,63.6,56.54,Male,2015-2017,Scotland
22,0.000519,0.000519,99188.7,51.4,55.58,Male,2015-2017,Scotland
23,0.000645,0.000644,99137.3,63.9,54.61,Male,2015-2017,Scotland
24,0.000577,0.000577,99073.4,57.2,53.64,Male,2015-2017,Scotland
25,0.000877,0.000876,99016.2,86.8,52.67,Male,2015-2017,Scotland
26,0.000785,0.000784,98929.5,77.6,51.72,Male,2015-2017,Scotland
27,0.000969,0.000968,98851.9,95.7,50.76,Male,2015-2017,Scotland
28,0.001032,0.001032,98756.1,101.9,49.81,Male,2015-2017,Scotland
29,0.001123,0.001122,98654.3,110.7,48.86,Male,2015-2017,Scotland
30,0.001210,0.001210,98543.5,119.2,47.91,Male,2015-2017,Scotland
31,0.001337,0.001336,98424.4,131.5,46.97,Male,2015-2017,Scotland
32,0.001570,0.001569,98292.9,154.2,46.03,Male,2015-2017,Scotland
33,0.001295,0.001294,98138.7,127.0,45.10,Male,2015-2017,Scotland
34,0.001667,0.001665,98011.6,163.2,44.16,Male,2015-2017,Scotland
35,0.001663,0.001661,97848.4,162.5,43.23,Male,2015-2017,Scotland
36,0.001625,0.001624,97685.9,158.6,42.30,Male,2015-2017,Scotland
37,0.002079,0.002077,97527.2,202.5,41.37,Male,2015-2017,Scotland
38,0.001899,0.001897,97324.7,184.7,40.46,Male,2015-2017,Scotland
39,0.002253,0.002250,97140.1,218.6,39.53,Male,2015-2017,Scotland
40,0.002502,0.002499,96921.5,242.2,38.62,Male,2015-2017,Scotland
41,0.002621,0.002617,96679.3,253.0,37.72,Male,2015-2017,Scotland
42,0.002981,0.002977,96426.3,287.0,36.81,Male,2015-2017,Scotland
43,0.003085,0.003081,96139.3,296.2,35.92,Male,2015-2017,Scotland
44,0.003149,0.003144,95843.1,301.3,35.03,Male,2015-2017,Scotland
45,0.003526,0.003520,95541.8,336.3,34.14,Male,2015-2017,Scotland
46,0.003578,0.003572,95205.5,340.0,33.26,Male,2015-2017,Scotland
47,0.003864,0.003856,94865.4,365.8,32.38,Male,2015-2017,Scotland
48,0.003860,0.003853,94499.6,364.1,31.50,Male,2015-2017,Scotland
49,0.004030,0.004022,94135.5,378.6,30.62,Male,2015-2017,Scotland
50,0.004450,0.004440,93756.9,416.3,29.74,Male,2015-2017,Scotland
51,0.004554,0.004544,93340.6,424.1,28.87,Male,2015-2017,Scotland
52,0.005226,0.005213,92916.5,484.3,28.00,Male,2015-2017,Scotland
53,0.004905,0.004893,92432.2,452.3,27.15,Male,2015-2017,Scotland
54,0.005867,0.005850,91979.9,538.1,26.28,Male,2015-2017,Scotland
