DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Shape_Area
S01006779,Balgownie and Donmouth West - 05,Aberdeen City,589,373,2812,3,5,9,41,14%,81,2505.00000000000,9%,34,3011.00000000000,85,131,190,134,20%,3%,108,2851,86%,5.33000000000,136,4%,2%,2178,3.48000000000,1.22000000000,3.44000000000,2.41000000000,4.46000000000,3.49000000000,4.98000000000,10.91000000000,12.46000000000,0%,4793,12,206,3311.00000000000,105,18,17%,3%,1188.00000000000,2894.30103560000,174215.34732000000
S01006780,Balgownie and Donmouth West - 06,Aberdeen City,566,354,5107,4,8,15,74,7%,42,4105.00000000000,4%,16,4871.00000000000,55,50,27,101,14%,0%,82,5015,84%,5.30000000000,66,2%,7%,3786,3.06000000000,1.33000000000,3.11000000000,2.74000000000,4.31000000000,3.49000000000,4.97000000000,8.32000000000,10.67000000000,6%,4738,0,0,6744.00000000000,55,10,10%,2%,3282.00000000000,5776.55054278000,392588.02303400000
S01006781,Balgownie and Donmouth East - 01,Aberdeen City,674,409,6340,5,10,19,91,3%,23,5760.00000000000,3%,12,5886.50000000000,40,79,0,83,13%,6%,78,5806,89%,5.93000000000,63,3%,11%,5062,3.52000000000,1.71000000000,2.70000000000,2.13000000000,3.48000000000,2.64000000000,7.50000000000,12.46000000000,12.29000000000,0%,4820,6,90,5321.00000000000,45,4,7%,1%,4890.00000000000,3581.77479374000,316688.05489400000
S01006782,Balgownie and Donmouth East - 02,Aberdeen City,795,563,6251,5,9,18,90,2%,19,6280.50000000000,2%,12,6420.00000000000,35,4,0,99,13%,0%,53,6616,88%,5.67000000000,62,2%,11%,4750,2.31000000000,2.28000000000,3.70000000000,2.91000000000,4.90000000000,3.47000000000,6.98000000000,9.46000000000,11.14000000000,2%,3697,20,255,2685.00000000000,87,16,12%,2%,2496.00000000000,8161.56166682000,1197866.36366000000
S01006783,Balgownie and Donmouth East - 03,Aberdeen City,613,326,4703,4,7,14,68,7%,41,4376.00000000000,8%,26,3380.00000000000,65,66,86,87,17%,4%,82,4274,89%,6.00000000000,69,4%,7%,4712,2.92000000000,1.48000000000,3.54000000000,2.33000000000,4.34000000000,3.48000000000,5.31000000000,9.94000000000,12.56000000000,0%,5024,4,66,5831.00000000000,72,4,11%,1%,3271.00000000000,2639.30196285000,141808.86968300000
S01006784,Balgownie and Donmouth East - 04,Aberdeen City,580,387,5945,5,9,18,86,4%,24,5394.00000000000,4%,15,5203.50000000000,45,75,0,52,12%,5%,77,5927,0%,5.83000000000,41,0%,9%,5745,1.84000000000,2.69000000000,3.63000000000,3.68000000000,5.70000000000,4.50000000000,6.19000000000,6.64000000000,11.55000000000,0%,3562,7,122,4710.00000000000,14,26,2%,4%,5072.00000000000,2965.11977786000,155225.72335800000
S01006785,Denmore - 01,Aberdeen City,576,384,6421,5,10,19,93,1%,5,6910.00000000000,2%,6,6682.00000000000,25,12,0,55,12%,0%,57,6806,94%,6.64000000000,49,3%,21%,6635,5.32000000000,5.45000000000,5.56000000000,3.44000000000,5.58000000000,4.25000000000,11.55000000000,21.74000000000,13.66000000000,0%,953,4,70,5725.00000000000,31,1,5%,0%,5711.00000000000,1820.61394028000,104056.77475000000
S01006786,Denmore - 02,Aberdeen City,801,535,5827,5,9,17,84,4%,30,5582.00000000000,3%,16,5782.00000000000,35,31,35,48,14%,7%,60,6412,92%,6.23000000000,53,2%,14%,6040,4.35000000000,4.61000000000,4.68000000000,2.97000000000,5.32000000000,3.19000000000,11.61000000000,19.03000000000,11.69000000000,18%,1269,0,0,6641.00000000000,64,3,8%,0%,4486.00000000000,4596.42232629000,268989.19388500000
S01006787,Denmore - 03,Aberdeen City,626,361,5240,4,8,16,76,5%,30,5092.00000000000,4%,14,5122.00000000000,50,33,27,80,15%,0%,76,5385,90%,5.08000000000,81,3%,8%,3721,3.36000000000,3.89000000000,3.85000000000,2.84000000000,4.53000000000,2.08000000000,12.62000000000,15.17000000000,7.98000000000,26%,2346,3,49,6189.00000000000,31,6,5%,1%,5515.00000000000,3416.92341537000,182098.30973000000
S01006788,Denmore - 04,Aberdeen City,1537,1086,4856,4,7,14,70,4%,59,5543.00000000000,4%,48,4895.00000000000,70,51,0,146,19%,7%,115,3696,91%,5.89000000000,74,2%,29%,5742,4.34000000000,5.09000000000,4.97000000000,4.47000000000,6.46000000000,3.67000000000,12.32000000000,20.54000000000,14.34000000000,9%,892,11,72,5685.00000000000,45,13,6%,2%,4617.00000000000,23092.56260260000,12365439.74330000000
S01006789,East Cairngorms - 01,Aberdeenshire,562,323,6040,5,9,18,87,6%,31,4794.00000000000,3%,10,5637.00000000000,45,34,60,78,16%,8%,66,5611,83%,6.22000000000,73,0%,10%,5134,0.95000000000,1.92000000000,1.39000000000,2.07000000000,15.40000000000,1.25000000000,8.18000000000,5.02000000000,4.61000000000,1%,6206,5,91,5309.00000000000,39,20,7%,3%,3731.00000000000,5702.02141584000,525458.40988600000
S01006790,East Cairngorms - 02,Aberdeenshire,894,474,4871,4,7,14,70,6%,58,4439.00000000000,7%,34,3611.00000000000,55,110,44,62,19%,0%,59,5148,87%,5.33000000000,69,2%,6%,3881,1.58000000000,1.23000000000,1.50000000000,1.72000000000,14.84000000000,1.48000000000,5.53000000000,5.27000000000,5.56000000000,1%,6322,7,80,5542.00000000000,95,28,11%,3%,2500.50000000000,4994.77229426000,412553.36458600000
S01006791,East Cairngorms - 03,Aberdeenshire,570,359,3509,3,6,11,51,7%,40,4251.00000000000,6%,23,3932.00000000000,45,6,0,88,13%,0%,63,6269,80%,5.64000000000,75,0%,10%,4192,12.04000000000,6.87000000000,4.15000000000,5.82000000000,27.13000000000,24.53000000000,22.13000000000,17.46000000000,61.89000000000,77%,100,5,89,5333.00000000000,20,27,4%,5%,4152.00000000000,116984.85192000000,371110572.81800000000
S01006792,East Cairngorms - 04,Aberdeenshire,444,276,4447,4,7,13,64,3%,13,5998.00000000000,4%,11,5116.00000000000,45,14,0,73,14%,0%,40,6551,85%,5.67000000000,53,0%,15%,5235,9.67000000000,11.48000000000,7.52000000000,8.18000000000,23.59000000000,10.47000000000,28.86000000000,20.80000000000,27.14000000000,85%,73,5,115,4852.00000000000,32,21,7%,4%,3370.00000000000,127526.49871400000,293185032.47700000000
S01006793,East Cairngorms - 05,Aberdeenshire,600,374,5949,5,9,18,86,4%,25,5376.50000000000,2%,8,6481.00000000000,35,23,0,75,10%,0%,42,6775,92%,5.56000000000,80,0%,10%,5061,1.89000000000,2.00000000000,1.63000000000,2.08000000000,37.00000000000,24.17000000000,6.39000000000,5.42000000000,38.99000000000,13%,1637,5,85,5410.00000000000,19,12,4%,2%,5323.00000000000,149585.20141600000,594594288.92200000000
S01006794,Aboyne and South Deeside - 01,Aberdeenshire,564,331,4021,3,6,12,58,9%,51,3639.00000000000,10%,31,2851.00000000000,60,19,0,83,22%,0%,81,4807,78%,5.38000000000,76,0%,25%,4412,4.06000000000,3.86000000000,2.97000000000,2.62000000000,1.79000000000,3.03000000000,12.42000000000,11.88000000000,10.73000000000,8%,3022,0,0,6928.00000000000,35,16,6%,3%,4063.00000000000,3622.03948082000,322114.68148600000
S01006795,Aboyne and South Deeside - 02,Aberdeenshire,770,432,5691,5,9,17,82,6%,50,4436.50000000000,5%,20,4722.00000000000,40,24,0,80,17%,4%,51,6323,90%,6.20000000000,47,1%,18%,6114,3.41000000000,3.21000000000,2.25000000000,4.13000000000,1.82000000000,2.38000000000,8.09000000000,7.05000000000,6.15000000000,21%,4585,9,119,4765.00000000000,29,13,4%,2%,5495.00000000000,6561.31252475000,692600.13495200000
S01006796,Aboyne and South Deeside - 03,Aberdeenshire,890,531,5637,5,9,17,81,4%,33,5602.00000000000,3%,15,5899.50000000000,20,5,0,65,15%,3%,49,6873,88%,5.86000000000,47,2%,20%,5664,5.71000000000,5.34000000000,4.57000000000,5.73000000000,3.60000000000,4.70000000000,16.46000000000,15.59000000000,16.01000000000,11%,805,6,69,5761.00000000000,3,2,1%,0%,6929.00000000000,41379.07051910000,30221780.92110000000
S01006797,Aboyne and South Deeside - 04,Aberdeenshire,666,423,5416,4,8,16,78,2%,16,6267.00000000000,3%,12,5956.00000000000,35,16,49,91,17%,0%,65,6099,90%,6.26000000000,37,0%,15%,6389,6.32000000000,6.59000000000,5.74000000000,5.21000000000,6.55000000000,6.22000000000,25.15000000000,22.03000000000,23.49000000000,73%,371,3,46,6253.50000000000,47,15,8%,2%,3674.00000000000,85955.41923120000,140811742.76700000000
S01006798,Aboyne and South Deeside - 05,Aberdeenshire,660,403,4640,4,7,14,67,4%,24,5643.00000000000,3%,12,5737.00000000000,35,0,0,65,13%,13%,68,6546,86%,6.19000000000,44,2%,15%,5771,11.35000000000,11.88000000000,11.03000000000,3.75000000000,12.00000000000,13.55000000000,29.59000000000,27.46000000000,32.60000000000,62%,84,7,108,4963.00000000000,32,38,5%,6%,3306.00000000000,73876.19387230000,125963989.45600000000
S01006799,Aboyne and South Deeside - 06,Aberdeenshire,907,515,4596,4,7,14,66,7%,60,4404.00000000000,6%,32,4011.00000000000,60,54,38,97,23%,8%,75,4300,86%,5.23000000000,59,3%,5%,3701,2.27000000000,1.90000000000,2.31000000000,5.76000000000,3.42000000000,2.60000000000,5.75000000000,7.84000000000,7.14000000000,11%,4797,23,259,2631.00000000000,45,12,5%,1%,5153.00000000000,4739.06057159000,547361.96510700000
S01006800,Aboyne and South Deeside - 07,Aberdeenshire,868,553,5870,5,9,17,85,3%,22,6198.00000000000,2%,12,6396.00000000000,20,8,0,50,11%,0%,40,6948,91%,6.12000000000,40,2%,26%,6373,7.53000000000,4.67000000000,5.28000000000,7.54000000000,7.18000000000,7.49000000000,14.48000000000,13.53000000000,18.77000000000,59%,517,3,35,6460.00000000000,23,12,3%,1%,6119.00000000000,79663.09974920000,164347338.08200000000
S01006801,Mearns and Laurencekirk - 01,Aberdeenshire,991,539,5662,5,9,17,82,5%,47,5116.00000000000,2%,13,6178.50000000000,50,23,0,157,18%,0%,63,5465,96%,5.59000000000,58,0%,14%,6147,10.24000000000,3.63000000000,2.96000000000,5.73000000000,4.86000000000,3.18000000000,13.08000000000,9.36000000000,9.60000000000,26%,1338,8,82,5474.00000000000,19,15,2%,2%,6198.00000000000,43064.21073280000,27597403.55330000000
S01006802,Mearns and Laurencekirk - 02,Aberdeenshire,754,464,4490,4,7,13,65,5%,34,5225.50000000000,4%,20,4974.00000000000,60,24,0,90,14%,3%,66,5470,88%,5.65000000000,71,5%,8%,4183,8.93000000000,8.08000000000,2.61000000000,3.38000000000,11.63000000000,10.55000000000,19.71000000000,10.50000000000,22.16000000000,39%,493,10,135,4456.00000000000,38,37,6%,5%,3333.50000000000,49595.81479500000,63950884.17680000000
S01006803,Mearns and Laurencekirk - 03,Aberdeenshire,645,380,4093,3,6,12,59,11%,69,3224.00000000000,7%,27,3618.00000000000,80,39,25,139,16%,4%,79,4066,89%,5.50000000000,90,3%,7%,3807,8.17000000000,2.02000000000,2.16000000000,3.42000000000,4.57000000000,2.38000000000,7.99000000000,6.17000000000,6.39000000000,1%,4391,3,47,6221.00000000000,58,7,8%,1%,3912.00000000000,3129.56670927000,203093.40285800000
S01006804,Mearns and Laurencekirk - 04,Aberdeenshire,778,470,6447,5,10,19,93,3%,21,6123.00000000000,3%,16,5516.00000000000,50,20,0,66,12%,3%,57,6265,89%,5.77000000000,76,2%,11%,4738,9.37000000000,1.67000000000,2.08000000000,4.01000000000,4.16000000000,2.30000000000,6.09000000000,6.90000000000,7.16000000000,0%,5057,0,0,6834.00000000000,55,1,7%,0%,4721.00000000000,3000.56769378000,207606.49574200000
S01006805,Mearns and Laurencekirk - 05,Aberdeenshire,1153,759,4515,4,7,13,65,6%,73,4483.00000000000,5%,34,4837.00000000000,55,30,50,62,13%,6%,65,5582,83%,5.63000000000,62,7%,9%,3900,10.18000000000,4.66000000000,2.77000000000,5.00000000000,5.02000000000,3.89000000000,14.45000000000,8.01000000000,9.83000000000,22%,1155,15,133,4509.00000000000,145,23,13%,2%,2166.00000000000,41278.09222520000,33111610.32260000000
S01006806,Mearns South and Benholm - 01,Aberdeenshire,1032,653,4530,4,7,13,65,6%,61,4644.00000000000,4%,27,5017.00000000000,55,14,14,81,13%,3%,66,5727,89%,5.87000000000,69,1%,8%,4895,7.07000000000,8.04000000000,7.36000000000,2.86000000000,9.50000000000,8.13000000000,20.93000000000,18.30000000000,18.77000000000,64%,396,4,40,6386.00000000000,31,46,3%,4%,4729.00000000000,38869.37314220000,30470835.72980000000
